time,high_g_x,high_g_y,high_g_z,bmx_x_magn,bmx_y_magn,bmx_z_magn,bmx_x_gyro,bmx_y_gyro,bmx_z_gyro,bmx_x_accel,bmx_y_accel,bmx_z_accel,cpu_temp,real_temp,baro_height,gps_height,gps_satCount,gps_lat,gps_lon,gps_ascent,gps_groundSpeed,telemetrum_board.arm_status,telemetrum_board.current,telemetrum_board.voltage,stratologger_board.arm_status,stratologger_board.current,stratologger_board.voltage,camera_board.arm_status,camera_board.current,camera_board.voltage,v3_rail_voltage,v5_rail_voltage,mainBatteryVoltage,mainBatteryTemperature
92.23542023,-0.196133003,0.313812792,0.156906396,24.29999924,271.5,-54.90000153,-0.503051996,36.76852798,1.570132017,-1.073666692,1.061105728,1.116732955,54.0719986,41.51070786,21208.4082,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0.025351431,8.190342903,1,330.1140137,4.985918045,3.322051764,5.039037704,14.54301262,36.53185654
92.39448547,-0.117679797,0.431492597,0.274586201,91.5,264.2999878,-35.09999847,-0.396344006,36.47889328,1.44817996,-0.980954528,1.054526091,1.280624151,54.0719986,41.52450943,21295.35547,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0.025351431,8.190342903,1,330.1140137,4.985918045,3.322051764,5.039037704,14.54301262,36.53185654
92.58627319,-0.274586201,0.353039414,0.313812792,77.09999847,252.3000031,-11.10000038,-0.221037999,36.05205917,1.615864038,-1.011459827,1.003085852,1.154415965,54.0719986,41.51862335,21340.52734,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0.050702862,8.188483238,1,330.1140137,4.985918045,3.322051764,5.039037704,14.54301262,36.53185654
92.74609375,-0.313812792,0.235359594,0.353039414,-42.90000153,242.6999969,-1.5,-0.411588013,35.62522888,1.753059983,-0.894821942,0.979758263,1.055722356,54.0719986,41.53641891,21431.27344,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0.050702862,8.188483238,1,330.1140137,4.985918045,3.322051764,5.039037704,14.54301262,36.53185654
92.94256592,-0.117679797,0.039226599,0.235359594,-134.1000061,252.3000031,-5.099999905,-0.42683199,35.43467712,1.539644003,-0.94147706,0.94386965,1.164584398,54.0719986,41.54073715,21473.7168,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0.050702862,8.188483238,1,387.0149536,4.983017445,3.322051764,5.039037704,14.54301262,36.53185654
93.13172913,-0.392266005,0.50994581,0.50994581,-172.5,257.1000061,-43.5,-0.342990011,34.86302948,1.669217944,-1.035385489,0.916953206,1.013254285,54.0719986,41.52686691,21563.67188,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0,8.191937447,1,387.0149536,4.983017445,3.322051764,5.039037704,14.54301262,36.53185654
93.36608124,-0.392266005,0.235359594,0.470719188,-88.5,264.2999878,-51.29999924,-0.602137983,34.06271744,1.669217944,-0.893027484,0.877475798,0.953439951,53.5340004,41.53183746,21630.22656,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,37.57082367,4.136434078,1,0,8.191937447,1,387.0149536,4.983017445,3.322685957,5.039330482,14.49895382,36.62145615
93.55756378,-0.274586201,0.392266005,0.313812792,29.10000038,254.6999969,-48.90000153,-0.503051996,33.55966568,1.257629991,-0.86132592,0.851157486,1.102377534,54.0719986,41.51810074,21703.4082,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,38.49082184,4.138451576,1,0,8.191937447,1,387.0149536,4.983017445,3.322685957,5.039330482,14.49895382,36.62145615
93.71855164,-0.392266005,0.313812792,0.156906396,101.0999985,261.8999939,-29.10000038,-0.259148002,32.86606216,1.36433804,-0.953439951,0.86371851,0.901999652,53.5340004,41.53366852,21773.20898,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,38.49082184,4.138451576,1,0,8.191937447,1,387.0149536,4.983017445,3.322685957,5.039330482,14.49895382,36.62145615
93.95278168,-0.235359594,0.235359594,0.353039414,84.30000305,264.2999878,-9.899999619,-0.464942008,31.75325203,1.539644003,-0.837400198,0.803904176,0.814072609,54.0719986,41.52411652,21833.86133,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,38.49082184,4.138451576,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
94.11947632,-0.156906396,0.274586201,0.235359594,-64.5,264.2999878,3.900000095,-0.53354001,30.76239204,1.295740008,-0.800913453,0.782371044,0.891233087,54.0719986,41.5330162,21915.96875,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,38.49082184,4.138451576,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
94.27854156,-0.196133003,0.470719188,0.392266005,-122.0999985,247.5,-2.700000048,-0.472564012,30.03830147,1.310984015,-0.875681341,0.766221166,0.801511645,54.0719986,41.51875305,21960.82813,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,38.49082184,4.138451576,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
94.44265747,-0.313812792,0.235359594,0.235359594,-165.3000031,252.3000031,-29.10000038,-0.61738199,29.13128471,1.349094033,-0.773398876,0.727940023,0.735117733,54.61000061,41.53792191,22017.03906,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,38.49082184,4.138451576,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
94.6282959,-0.274586201,0,0.549172401,-150.8999939,257.1000061,-45.29999924,-0.670736015,28.49865723,1.181409955,-0.714182734,0.723753035,0.742893577,54.0719986,41.53013611,22067.80273,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,39.14116287,4.132635593,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
94.78631592,-0.235359594,0.117679797,0.313812792,-66.90000153,269.1000061,-53.70000076,-0.556406021,27.81267738,1.021348,-0.686070025,0.68726629,0.726743758,54.0719986,41.52791214,22131.47461,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,39.14116287,4.132635593,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
94.94364929,-0.353039414,0.196133003,0.274586201,-9.300000191,273.8999939,-55.5,-0.42683199,27.2715168,0.975615978,-0.662742436,0.680686712,0.72016418,53.5340004,41.53556824,22164.71875,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,39.14116287,4.132635593,1,0,8.191937447,1,387.0149536,4.983017445,3.319778681,5.034934998,14.54545975,36.30834579
95.14064789,-0.235359594,0.117679797,0.392266005,67.5,273.8999939,-38.70000076,-0.282014012,26.73035431,1.028970003,-0.705210626,0.665733159,0.705808759,54.0719986,41.5458374,22224.66602,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,39.14116287,4.132635593,1,0,8.191937447,1,404.5853577,4.977617264,3.319778681,5.034934998,14.54545975,36.30834579
95.33026886,-0.078453198,0.431492597,0.392266005,81.90000153,254.6999969,-28.5,-0.327746004,26.04437447,1.166165948,-0.621470571,0.629844606,0.634031594,54.0719986,41.52581787,22275.64258,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0,8.191937447,1,404.5853577,4.977617264,3.319778681,5.034934998,14.54545975,36.30834579
95.48625946,-0.156906396,0.313812792,0.196133003,72.30000305,264.2999878,-4.5,-0.335368007,25.46510124,1.120434046,-0.591563404,0.598741114,0.665733159,54.0719986,41.53059387,22333.2793,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0,8.191937447,1,404.5853577,4.977617264,3.319778681,5.034934998,14.54545975,36.30834579
95.71628571,-0.156906396,0.313812792,0.196133003,12.30000019,254.6999969,-5.699999809,-0.304879993,24.95442772,1.143300056,-0.641209304,0.591563404,0.624461293,53.5340004,41.53072739,22382.97656,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0,8.191937447,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
95.90487671,-0.235359594,0.235359594,0.353039414,-86.09999847,242.6999969,0.300000012,-0.434453994,24.10076332,1.288118005,-0.640013039,0.569432139,0.601731837,54.0719986,41.53726959,22438.12305,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.07606519,8.192976952,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
96.06504059,-0.274586201,0.353039414,0.627625585,-148.5,254.6999969,-16.5,-0.586893976,23.42240524,1.295740008,-0.619676173,0.54849714,0.568834007,54.0719986,41.52483749,22481.55273,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.07606519,8.192976952,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
96.25950623,-0.235359594,0.235359594,0.353039414,-177.3000031,259.5,-24.89999962,-0.655492008,22.88886642,1.219519973,-0.549693406,0.527562141,0.601731837,53.5340004,41.52738953,22540.05859,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.15213038,8.19058609,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
96.41757202,-0.156906396,0.313812792,0.196133003,-126.9000015,249.8999939,-35.09999847,-0.579271972,22.41630173,1.074702024,-0.505430818,0.499449402,0.608909547,54.0719986,41.5311203,22588.26758,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.15213038,8.19058609,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
96.57868195,-0.156906396,0.353039414,0.156906396,-107.6999969,259.5,-51.90000153,-0.480185986,22.14191055,0.967993975,-0.489879131,0.478514403,0.559263706,54.61000061,41.51221085,22637.16016,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.15213038,8.19058609,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
96.77779388,-0.235359594,0.039226599,0.353039414,-50.09999847,257.1000061,-52.5,-0.373477995,21.88276291,0.838419974,-0.424681544,0.474925548,0.596348584,53.5340004,41.54747391,22679.56055,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.07606519,8.206396103,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
96.94164276,-0.196133003,0.313812792,0.078453198,31.5,278.7000122,-49.5,-0.228660002,21.5931263,0.800310016,-0.456981242,0.464757115,0.53892684,54.0719986,41.52699661,22724.35547,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.07606519,8.206396103,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
97.13709259,-0.196133003,0.156906396,0.313812792,81.90000153,264.2999878,-43.5,-0.175306007,21.25775719,0.823176026,-0.452794254,0.438438833,0.513804853,54.0719986,41.54309082,22757.39648,3.937200069,0,32.9426918,-106.9147873,3.664297104,3.78399992,1,29.3368721,4.133733273,1,0.101420246,8.208123207,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
97.32433319,-0.156906396,0.156906396,0.156906396,86.69999695,259.5,-28.5,-0.076219998,20.98336601,0.853663981,-0.427672237,0.438438833,0.54610455,54.0719986,41.54145432,22811.2168,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.67762375,4.137866497,1,0.101420246,8.208123207,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
97.49067688,-0.235359594,0.156906396,0.196133003,65.09999847,261.8999939,-10.5,-0.015244,20.65562057,0.93750602,-0.450401694,0.428868532,0.505430818,54.0719986,41.5342598,22844.00586,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.67762375,4.137866497,1,0.101420246,8.208123207,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
97.681427,-0.196133003,0.431492597,0.274586201,24.29999924,252.3000031,-10.5,-0.060975999,20.30500793,1.036592007,-0.43066296,0.410326093,0.457579404,53.5340004,41.53334427,22884.28125,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.101420246,8.208123207,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
97.87189484,-0.196133003,0.196133003,0.313812792,-21.29999924,249.8999939,-9.899999619,-0.175306007,19.80195618,1.097568035,-0.388194799,0.395970672,0.405540943,54.0719986,41.55087662,22934.75391,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.126775309,8.190851212,1,404.5853577,4.977617264,3.322527409,5.036986351,14.53811646,36.46252823
98.11225891,-0.313812792,0.235359594,0.156906396,-86.09999847,249.8999939,0.300000012,-0.365855992,19.24555016,1.04421401,-0.427672237,0.353502512,0.403148383,54.0719986,41.52719116,22967.82227,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.126775309,8.190851212,1,404.5853577,4.977617264,3.322210312,5.03552103,14.54545975,36.29047394
98.26952362,-0.156906396,0.078453198,0.353039414,-155.6999969,266.7000122,-14.69999981,-0.518296003,18.59767914,0.876529992,-0.351708084,0.368456095,0.3977651,54.0719986,41.51908112,23033.48438,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.126775309,8.190851212,1,404.5853577,4.977617264,3.322210312,5.03552103,14.54545975,36.29047394
98.47005463,-0.353039414,0.274586201,0.431492597,-148.5,264.2999878,-29.70000076,-0.487807989,18.38426399,0.708845973,-0.333763808,0.344530374,0.403148383,54.0719986,41.53681183,23049.2168,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.202821136,8.192194939,1,404.5853577,4.977617264,3.322210312,5.03552103,14.54545975,36.29047394
98.81967163,-0.196133003,0.353039414,0.196133003,-136.5,259.5,-39.29999924,-0.472564012,17.80499268,0.503051996,-0.340343356,0.32239908,0.339745224,54.0719986,41.52032471,23089.52344,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.202821136,8.192194939,1,404.5853577,4.977617264,3.321840286,5.033323288,14.52587795,36.30306625
99.0091095,-0.117679797,0.274586201,0.313812792,-74.09999847,252.3000031,-54.29999924,-0.365855992,16.95895004,0.312501997,-0.339745224,0.29189378,0.277538359,54.0719986,41.48905182,23159.22656,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.101399273,8.191283226,1,404.5853577,4.977617264,3.321840286,5.033323288,14.52587795,36.30306625
99.17363739,-0.274586201,0.235359594,0.470719188,-28.5,254.6999969,-53.70000076,-0.274392009,16.45589828,0.251525998,-0.32000652,0.291295648,0.306249201,54.0719986,41.52555847,23167.77344,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0.101399273,8.191283226,1,404.5853577,4.977617264,3.321840286,5.033323288,14.52587795,36.30306625
99.36530304,0,0.392266005,0.235359594,-2.099999905,257.1000061,-52.5,-0.205794007,16.09766388,0.236282006,-0.317015797,0.279930919,0.301464081,54.0719986,41.53105164,23203.0918,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0,8.188095093,1,404.5853577,4.977617264,3.321840286,5.033323288,14.52587795,36.30306625
99.59687805,-0.235359594,0.156906396,0.431492597,57.90000153,264.2999878,-44.09999847,-0.099086002,15.67083168,0.274392009,-0.295482635,0.28710863,0.290099353,53.5340004,41.54439926,23241.00781,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,29.71613312,4.137672424,1,0,8.188095093,1,404.5853577,4.977617264,3.322104454,5.037718773,14.54423618,36.3405571
99.78631592,-0.196133003,0.274586201,0.196133003,91.5,269.1000061,-40.5,0.015244,15.16015816,0.40396601,-0.343334079,0.262584776,0.330773085,54.0719986,41.50298691,23291.75781,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0,8.188095093,1,404.5853577,4.977617264,3.322104454,5.037718773,14.54423618,36.3405571
99.94657135,0.039226599,0.196133003,0.353039414,86.69999695,283.5,-27.29999924,0.091463998,14.77143574,0.556406021,-0.337950796,0.247631207,0.306847364,54.0719986,41.50978851,23318.1543,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0,8.188095093,1,404.5853577,4.977617264,3.322104454,5.037718773,14.54423618,36.3405571
100.1483536,-0.235359594,-0.039226599,0.156906396,84.30000305,276.2999878,-27.89999962,0.053353999,14.36746979,0.716467977,-0.345726669,0.236266479,0.279930919,54.0719986,41.5331459,23342.33203,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0.025351835,8.197779655,1,404.5853577,4.977617264,3.322104454,5.037718773,14.54423618,36.3405571
100.3087006,-0.117679797,0.196133003,0.313812792,67.5,261.8999939,-9.300000191,-0.068598002,13.92539406,0.868907988,-0.324193507,0.232079491,0.29428637,53.5340004,41.52627563,23367.62891,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0.025351835,8.197779655,1,404.5853577,4.977617264,3.322104454,5.037718773,14.54423618,36.3405571
100.4978333,-0.392266005,0.156906396,0.353039414,38.70000076,252.3000031,-3.900000095,-0.205794007,13.58240414,0.945128024,-0.318810225,0.232079491,0.247631207,53.5340004,41.54040909,23384.02344,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0.025351835,8.197779655,1,392.0154419,4.981768608,3.322104454,5.037718773,14.54423618,36.3405571
100.6886673,-0.117679797,0.039226599,0.392266005,-9.300000191,249.8999939,-6.300000191,-0.365855992,13.20130444,0.967993975,-0.305052936,0.204564899,0.273949504,54.0719986,41.52745438,23415.45117,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0,8.205750465,1,392.0154419,4.981768608,3.322104454,5.037718773,14.54423618,36.3405571
100.8493271,0,0.235359594,0.392266005,-47.70000076,264.2999878,-1.5,-0.518296003,12.79733753,0.952750027,-0.332567513,0.203368619,0.241649777,54.0719986,41.52595139,23432.99414,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0,8.205750465,1,392.0154419,4.981768608,3.322104454,5.037718773,14.54423618,36.3405571
101.0961456,0,0.353039414,0.313812792,-78.90000153,261.8999939,-6.900000095,-0.632625997,12.45434761,0.907018006,-0.333763808,0.205163047,0.272753209,54.0719986,41.52725983,23461.28125,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0,8.205750465,1,392.0154419,4.981768608,3.320783138,5.035374641,14.51119232,36.60163879
101.2595139,-0.353039414,0.156906396,0.431492597,-119.6999969,237.8999939,-2.099999905,-0.785066009,11.95129585,0.807932019,-0.302062213,0.190807611,0.215929627,54.0719986,41.50789261,23488.38281,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,30.44755363,4.137727261,1,0,8.205750465,1,392.0154419,4.981768608,3.320783138,5.035374641,14.51119232,36.60163879
101.4489975,-0.156906396,0,0.470719188,-143.6999969,249.8999939,-10.5,-0.899396002,11.58543968,0.678358018,-0.300865918,0.18482618,0.206359342,54.0719986,41.53458786,23503.03711,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.58181763,4.143184185,1,0,8.205750465,1,392.0154419,4.981768608,3.320783138,5.035374641,14.51119232,36.60163879
101.6845932,-0.274586201,0.196133003,0.313812792,-158.1000061,252.3000031,-22.5,-1.013725996,11.19671822,0.541162014,-0.296678931,0.174059615,0.167480037,54.0719986,41.52817535,23515.0625,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.58181763,4.143184185,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
101.8428802,-0.235359594,0.235359594,0.274586201,-174.8999939,254.6999969,-24.89999962,-1.128056049,10.74701977,0.282014012,-0.229686916,0.14475061,0.157311603,54.0719986,41.52385712,23539.83008,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.58181763,4.143184185,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
101.9985657,0,0.392266005,0.353039414,-182.1000061,247.5,-33.90000153,-1.143300056,10.54884815,0.083842002,-0.22250919,0.145348743,0.151330173,54.0719986,41.52712631,23552.26367,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.58181763,4.143184185,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
102.163559,-0.078453198,0.078453198,0.353039414,-162.8999939,254.6999969,-34.5,-1.105190039,10.3582983,-0.137196004,-0.204564899,0.150133893,0.18482618,54.0719986,41.53550339,23561.43359,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.58181763,4.143184185,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
102.3228836,-0.431492597,0.078453198,0.353039414,-153.3000031,249.8999939,-36.29999924,-1.028970003,10.22872353,-0.350612015,-0.187218755,0.143554315,0.169274464,54.0719986,41.5534935,23586.20117,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,37.58181763,4.143184185,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
102.5146027,-0.196133003,0.313812792,0.274586201,-138.8999939,257.1000061,-47.70000076,-0.876529992,10.12963772,-0.556406021,-0.171068892,0.122021168,0.177050322,54.0719986,41.53700638,23593.44531,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
102.6757202,-0.196133003,0.274586201,0.313812792,-102.9000015,254.6999969,-44.70000076,-0.663114011,10.04579639,-0.762199998,-0.170470759,0.126806319,0.189013183,54.61000061,41.55146408,23611.30469,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.205750465,1,392.0154419,4.981768608,3.318880081,5.032884121,14.54545975,36.31201553
102.9199982,-0.235359594,0.117679797,0.078453198,-100.5,242.6999969,-50.70000076,-0.42683199,9.961954117,-0.899396002,-0.17884475,0.141161755,0.195592761,54.61000061,41.54825974,23615.79688,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.205750465,1,392.0154419,4.981768608,3.319673061,5.032298088,14.52220631,36.31494141
103.0790024,-0.078453198,0.196133003,0.196133003,-66.90000153,259.5,-56.70000076,-0.015244,9.908599854,-0.960371971,-0.154919043,0.135180324,0.199779764,54.0719986,41.53255844,23635.55078,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.205750465,1,392.0154419,4.981768608,3.319673061,5.032298088,14.52220631,36.31494141
103.2717209,-0.274586201,0.274586201,0.039226599,-28.5,247.5,-53.70000076,0.243903995,9.893356323,-0.945128024,-0.137572885,0.134582177,0.219518483,54.0719986,41.52863312,23644.66602,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.205750465,1,400.4178162,4.935776234,3.319673061,5.032298088,14.52220631,36.31494141
103.4635468,-0.235359594,0.470719188,0.078453198,-6.900000095,249.8999939,-59.70000076,0.602137983,9.893356323,-0.83079797,-0.155517176,0.143554315,0.243444204,54.0719986,41.52817535,23651.22266,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.186602592,1,400.4178162,4.935776234,3.319673061,5.032298088,14.52220631,36.31494141
103.6248093,-0.235359594,0.274586201,0.117679797,12.30000019,254.6999969,-68.69999695,0.922262013,9.885733604,-0.640248001,-0.151928321,0.145348743,0.285912365,54.0719986,41.52392197,23661.36133,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.186602592,1,400.4178162,4.935776234,3.319673061,5.032298088,14.52220631,36.31494141
103.8576584,-0.353039414,0.353039414,0.313812792,45.90000153,254.6999969,-63.90000153,1.166165948,9.908599854,-0.388722003,-0.21533148,0.105273165,0.299669653,54.0719986,41.54302597,23676.04492,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.186602592,1,400.4178162,4.935776234,3.321892977,5.037718773,14.50752068,36.62182999
104.0997772,-0.196133003,0.353039414,0.313812792,89.09999847,254.6999969,-57.90000153,1.402448058,9.702806473,0.129574001,-0.266771764,0.122619316,0.304454774,54.0719986,41.53563309,23680.0957,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0,8.186602592,1,400.4178162,4.935776234,3.319038868,5.037279129,14.54301262,36.30615234
104.2892532,-0.353039414,0.078453198,0.313812792,122.6999969,242.6999969,-45.90000153,1.463423967,9.093046188,0.708845973,-0.331969351,0.103478737,0.339147091,54.0719986,41.516922,23687.35547,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0.101313762,8.182782173,1,400.4178162,4.935776234,3.319038868,5.037279129,14.54301262,36.30615234
104.4470901,-0.235359594,0.196133003,0.353039414,144.3000031,228.3000031,-45.29999924,1.410069942,8.22413826,1.158543944,-0.413316816,0.098095454,0.335558236,54.0719986,41.52595139,23687.17773,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0.101313762,8.182782173,1,400.4178162,4.935776234,3.319038868,5.037279129,14.54301262,36.30615234
104.6783905,-0.117679797,0.235359594,0.274586201,161.1000061,228.3000031,-31.5,1.310984015,7.24090004,1.463423967,-0.46356082,0.126806319,0.283519775,54.0719986,41.51947403,23693.03711,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.57337189,4.132098198,1,0.101313762,8.182782173,1,400.4178162,4.935776234,3.320201635,5.039330482,14.54545975,36.30453491
104.8746948,-0.353039414,0.745305419,0.706078827,192.3000031,211.5,-37.5,1.280496001,6.082355976,1.974097967,1.351204991,13.30509281,-5.11711359,54.0719986,41.50978851,23735.16797,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,40.26099014,4.134324074,1,0.101313762,8.182782173,1,400.4178162,4.935776234,3.320201635,5.039330482,14.54545975,36.30453491
105.0384903,-0.274586201,0.274586201,0.196133003,194.6999969,211.5,-24.89999962,0.754577994,7.370473862,1.844524026,-0.8356058,-0.162694901,0.13876918,53.5340004,41.51639938,23695.26172,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,40.26099014,4.134324074,1,0.101313762,8.182782173,1,400.4178162,4.935776234,3.320201635,5.039330482,14.54545975,36.30453491
105.2292404,-0.980665028,-2.118236303,0.117679797,192.3000031,187.5,-16.5,-0.175306007,6.524432182,0.868907988,-6.979132652,-19.59994888,-0.599937439,54.0719986,41.53995132,23700.39258,3.937200069,0,32.9426918,-106.9147873,3.365064383,3.78399992,1,38.84210205,4.13458252,1,0.101313762,8.182782173,1,400.4178162,4.935776234,3.320201635,5.039330482,14.54545975,36.30453491
