time,velocity,vertical_velocity,altitude,vertical_velocity_2,altitude_2,air_density,pitch,temperature,phi,theta,baro_height
87.442764,nan,154.702515,5766.364258,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5766.450195
87.678429,nan,154.299011,5796.232422,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5796.180664
87.836395,nan,154.616898,5832.461426,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5832.555664
88.000443,nan,154.761658,5862.820312,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5862.859863
88.227516,nan,154.036026,5885.167969,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5885.066895
88.512291,nan,153.814514,5926.583496,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5926.564453
88.700829,nan,154.293289,5967.978516,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,5968.077148
88.858475,nan,154.574005,6002.814453,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6002.898438
89.054451,nan,154.236343,6025.037109,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6024.973145
89.220428,nan,154.496918,6059.412109,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6059.481934
89.449417,nan,153.675171,6080.549805,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6080.437500
89.606087,nan,153.931473,6114.348145,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6114.425781
89.796402,nan,153.702515,6137.830078,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6137.783691
89.954437,nan,153.740417,6163.532715,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6163.543945
90.156250,nan,153.497192,6189.088379,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6189.044922
90.346893,nan,153.357651,6214.820801,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6214.792969
90.509949,nan,153.438507,6242.651367,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6242.673828
90.666000,nan,153.509735,6269.319824,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6269.341309
90.857468,nan,152.966324,6285.084473,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6284.976074
91.022499,nan,153.079529,6314.186035,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6314.216797
91.263489,nan,152.031891,6334.738770,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6334.609863
91.452660,nan,152.144897,6366.404297,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6366.427246
91.609756,nan,152.129044,6389.708008,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6389.703125
91.843491,nan,151.352310,6412.363770,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6412.261719
92.040726,nan,151.283829,6440.600586,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6440.587891
92.235420,nan,151.036179,6464.055176,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6464.007324
92.394485,nan,151.101700,6490.488770,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6490.507812
92.586273,nan,150.498566,6504.395020,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6504.275391
92.746094,nan,150.593552,6531.906250,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6531.933594
92.942566,nan,149.899872,6545.000488,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6544.869629
93.131729,nan,149.858612,6572.294922,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6572.286621
93.366081,nan,148.967163,6592.687500,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6592.571289
93.557564,nan,148.716461,6614.925781,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6614.875977
93.718552,nan,148.641312,6636.171875,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6636.150391
93.952782,nan,147.660309,6654.764160,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6654.636230
94.119476,nan,147.668716,6679.658691,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6679.661133
94.278542,nan,147.403900,6693.411621,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6693.333984
94.442657,nan,147.198486,6710.521973,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6710.465820
94.628296,nan,146.756454,6726.031738,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6725.937988
94.786316,nan,146.653214,6745.375000,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6745.344238
94.943649,nan,146.310974,6755.579102,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6755.476562
95.140648,nan,145.863907,6773.831543,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6773.747559
95.330269,nan,145.390594,6789.380859,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6789.284668
95.486259,nan,145.255569,6806.892578,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6806.851562
95.716286,nan,144.197601,6822.142090,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6821.998535
95.904877,nan,143.793823,6838.889160,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6838.806152
96.065041,nan,143.523483,6852.121094,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6852.042969
96.259506,nan,143.108566,6869.954590,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6869.874512
96.417572,nan,142.895279,6884.631348,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6884.567871
96.578682,nan,142.668549,6899.534180,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6899.469727
96.777794,nan,142.001602,6912.515137,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6912.392578
96.941643,nan,141.722321,6926.122559,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6926.045410
97.137093,nan,140.991394,6936.255371,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6936.115723
97.324333,nan,140.608490,6952.599609,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6952.519531
97.490677,nan,140.209702,6962.619629,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6962.513184
97.681427,nan,139.637497,6974.903320,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6974.788574
97.871895,nan,139.194153,6990.261230,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6990.171875
98.112259,nan,137.709061,7000.434082,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7000.250488
98.269524,nan,137.660904,7020.278320,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7020.263672
98.470055,nan,136.667374,7025.238281,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7025.058594
98.819672,nan,131.808929,7037.613770,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7037.343262
99.009109,nan,131.654297,7058.619141,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7058.587891
99.173637,nan,131.102097,7061.343750,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7061.192871
99.365303,nan,130.526642,7072.071289,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7071.957031
99.596878,nan,129.425934,7083.660645,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7083.513672
99.786316,nan,129.069992,7099.053711,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7098.981445
99.946571,nan,128.721664,7107.126953,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7107.026367
100.148354,nan,127.896942,7114.542480,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7114.395508
100.308701,nan,127.541809,7122.208496,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7122.105957
100.497833,nan,126.800125,7127.253906,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7127.102539
100.688667,nan,126.219765,7136.797363,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7136.681152
100.849327,nan,125.805275,7142.147461,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7142.028320
101.096146,nan,124.298172,7150.825684,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7150.649414
101.259514,nan,123.949699,7159.006348,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7158.909668
101.448997,nan,123.209503,7163.526855,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7163.375977
101.684593,nan,121.660416,7167.241211,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7167.041504
101.842880,nan,121.342300,7174.684570,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7174.590332
101.998566,nan,120.949989,7178.500000,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7178.379883
102.163559,nan,120.447098,7181.311035,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7181.174316
102.322884,nan,120.128189,7188.816406,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7188.723145
102.514603,nan,119.298462,7191.095703,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7190.931152
102.675720,nan,118.912148,7196.484863,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7196.374512
102.919998,nan,117.094055,7197.960938,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7197.743652
103.079002,nan,116.748505,7203.865234,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7203.764160
103.271721,nan,115.953682,7206.698730,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7206.542480
103.463547,nan,115.143478,7208.701660,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7208.541016
103.624809,nan,114.709343,7211.754395,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7211.630859
103.857658,nan,113.384300,7216.281738,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7216.106445
104.099777,nan,111.688850,7217.547363,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7217.340820
104.289253,nan,110.947182,7219.704590,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7219.553711
104.447090,nan,110.476669,7219.639648,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7219.499512
104.678391,nan,109.079163,7221.472656,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7221.285156
104.874695,nan,108.714302,7234.194824,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7234.125977
105.038490,nan,107.853226,7222.200684,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7221.963379
105.229240,nan,107.097672,7223.679199,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7223.527344
105.417778,nan,106.239937,7221.665039,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7221.488770
105.576790,nan,105.871620,7225.008301,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7224.900391
105.733810,nan,105.373009,7222.805664,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7222.655762
105.923874,nan,104.661346,7224.712891,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7224.568848
106.162209,nan,102.901672,7221.580566,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7221.358887
106.353882,nan,102.193047,7223.572754,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7223.432129
106.544106,nan,101.334381,7221.187012,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7221.013672
106.782608,nan,99.954880,7223.376465,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7223.203125
106.972198,nan,99.064156,7219.530762,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7219.349609
107.136887,nan,98.294876,7209.517578,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7209.308105
107.370346,nan,96.425095,7201.331543,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7201.085938
107.564240,nan,95.623833,7200.449707,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7200.294434
107.724365,nan,95.124229,7197.644043,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7197.499512
107.964241,nan,93.150993,7189.393555,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7189.148438
108.131538,nan,92.644371,7188.192383,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7188.058594
108.288818,nan,92.158493,7184.479980,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7184.334473
108.457878,nan,91.549339,7180.309082,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7180.151855
108.616142,nan,91.145813,7179.807617,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7179.687988
108.957687,nan,85.454025,7167.460449,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7167.126953
109.176941,nan,84.189240,7162.222168,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7162.032715
109.331322,nan,83.789101,7159.573730,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7159.449219
109.486473,nan,83.362068,7156.047363,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7155.915527
109.674789,nan,82.682945,7154.121094,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7153.980957
109.830894,nan,82.277695,7151.541504,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7151.417969
109.986977,nan,81.714401,7142.850586,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7142.679199
110.183807,nan,80.916702,7140.039551,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7139.889648
110.414864,nan,79.717239,7138.332520,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7138.171387
110.649361,nan,78.198349,7131.965332,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7131.767578
110.808998,nan,77.722595,7127.086914,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7126.948730
110.968071,nan,77.241821,7121.776855,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7121.636230
111.132446,nan,76.770103,7118.266113,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7118.137207
111.327751,nan,75.847931,7111.062500,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7110.886230
111.557915,nan,74.538139,7106.061035,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7105.883789
111.746353,nan,73.669395,7097.591309,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7097.412598
111.905838,nan,73.286629,7095.344238,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7095.232910
112.104576,nan,72.556480,7092.955566,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7092.820801
112.306931,nan,71.755745,7089.724609,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7089.582520
112.496803,nan,71.020912,7084.600098,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7084.451172
112.730797,nan,70.087990,7085.757812,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7085.635742
112.924278,nan,68.878128,7069.626465,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7069.390625
113.091156,nan,68.556892,7070.421875,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7070.336914
113.327286,nan,67.079330,7062.578125,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7062.388672
113.521362,nan,66.255569,7055.508301,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7055.348633
113.681610,nan,65.798836,7049.588379,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7049.456543
113.913940,nan,64.753868,7047.300781,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7047.162109
114.116440,nan,63.718552,7037.287109,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7037.103516
114.275864,nan,63.348347,7033.897949,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7033.790039
114.513145,nan,62.397278,7033.614746,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7033.494141
114.673920,nan,61.864964,7024.502441,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7024.350098
114.867126,nan,61.406071,7025.160156,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7025.070312
115.109001,nan,60.290012,7022.738770,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7022.602539
115.274483,nan,59.790592,7015.792480,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7015.657715
115.462952,nan,58.979485,7006.046387,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7005.879395
115.694038,nan,58.022099,7003.394531,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7003.266113
115.852440,nan,57.732433,7001.843750,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,7001.758301
116.010010,nan,57.327652,6995.766602,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6995.645508
116.172195,nan,56.679821,6982.182129,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6982.000000
116.363098,nan,56.088177,6978.074707,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6977.956055
116.602348,nan,55.066250,6975.316406,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6975.188965
116.760468,nan,54.650993,6968.567871,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6968.444824
116.919350,nan,54.326859,6965.306152,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6965.210938
117.087700,nan,53.843143,6958.631836,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6958.505859
117.246666,nan,53.522778,6955.397461,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6955.303711
117.429642,nan,53.126827,6954.286621,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6954.199707
117.618011,nan,52.401714,6945.486816,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6945.337402
117.769867,nan,52.125118,6942.255859,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6942.166504
117.954102,nan,51.727486,6941.062012,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6940.976074
118.114403,nan,51.209827,6930.624023,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6930.474609
118.303185,nan,50.754551,6928.536133,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6928.442871
118.457077,nan,50.414928,6922.980469,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6922.874023
118.682343,nan,49.810440,6923.501465,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6923.416016
118.866013,nan,49.500645,6924.185059,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6924.117676
119.110428,nan,47.872181,6911.616211,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6911.421875
119.410103,nan,45.595905,6903.280762,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6903.104492
119.647598,nan,44.398430,6894.863281,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6894.711426
119.871582,nan,43.430943,6887.259277,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6887.120605
120.029533,nan,43.124569,6882.690918,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6882.600098
120.222565,nan,42.732403,6881.344238,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6881.267578
120.377098,nan,42.274693,6870.087891,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6869.945312
120.536102,nan,41.998745,6866.656738,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6866.575684
120.765800,nan,41.294655,6864.180176,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6864.084473
120.922195,nan,40.960964,6857.935059,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6857.833984
121.117134,nan,40.521160,6855.292480,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6855.208008
121.275276,nan,40.284016,6852.876953,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6852.806641
121.435265,nan,39.915756,6845.943359,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6845.836914
121.661888,nan,39.184498,6842.042969,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6841.940430
121.820435,nan,38.892506,6837.447754,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6837.361816
121.977257,nan,38.715851,6836.859375,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6836.806152
122.168060,nan,38.194347,6831.074219,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6830.969727
122.324554,nan,37.877232,6824.994629,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6824.898438
122.555077,nan,36.979683,6818.385254,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6818.264160
122.741493,nan,36.693497,6817.694336,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6817.634277
122.897064,nan,36.265064,6806.914062,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6806.782715
123.095062,nan,35.834503,6804.019531,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6803.939453
123.289558,nan,35.247246,6796.731934,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6796.618652
123.477074,nan,34.779289,6791.089355,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6790.992188
123.664742,nan,34.356045,6786.553711,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6786.465820
123.858131,nan,34.097870,6786.855469,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6786.805176
124.087524,nan,33.399776,6782.624023,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6782.528809
124.251328,nan,32.973457,6773.342285,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6773.224609
124.444565,nan,32.380180,6765.115723,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6765.000000
124.604507,nan,32.103718,6760.245605,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6760.165527
124.764175,nan,32.067822,6764.062012,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6764.051758
124.954140,nan,31.511133,6755.964355,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6755.851562
125.124794,nan,31.158754,6750.135742,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6750.046387
125.287064,nan,30.887035,6745.604492,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6745.528320
125.442467,nan,30.799274,6747.019043,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6746.992188
125.600616,nan,30.463604,6739.401855,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6739.302246
125.834572,nan,29.804342,6735.599609,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6735.513184
125.990150,nan,29.414337,6725.228027,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6725.108398
126.186813,nan,29.085646,6723.213379,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6723.151367
126.344078,nan,28.656532,6711.637207,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6711.508301
126.534409,nan,28.515274,6713.504883,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6713.476562
126.691803,nan,28.264845,6708.583984,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6708.508789
126.885582,nan,27.821238,6703.208496,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6703.122559
127.046120,nan,27.484289,6695.520020,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6695.423340
127.244507,nan,27.265629,6695.876953,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6695.836426
127.435188,nan,26.847174,6690.492676,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6690.408691
127.595474,nan,26.507324,6682.497070,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6682.398926
127.787445,nan,26.152945,6678.747070,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6678.676758
127.980370,nan,25.873367,6676.890137,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6676.835449
128.146011,nan,25.655840,6673.819336,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6673.760742
128.342377,nan,25.392344,6672.585449,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6672.535645
128.529617,nan,24.680824,6658.654785,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6658.506348
128.689102,nan,24.532127,6657.153809,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6657.110352
128.879837,nan,24.303373,6656.050781,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6656.004883
129.120850,nan,23.654705,6651.793945,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6651.714355
129.286926,nan,23.149313,6638.723145,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6638.587891
129.546478,nan,22.520819,6636.319824,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6636.253906
129.755096,nan,21.893147,6627.833496,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6627.729004
129.911652,nan,21.734404,6625.229980,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6625.182129
130.078079,nan,21.430037,6618.653809,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6618.572754
130.317261,nan,20.760359,6613.171875,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6613.088379
130.478455,nan,20.527294,6608.181641,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6608.115234
130.647293,nan,20.295462,6604.110352,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6604.050293
130.807266,nan,20.074339,6599.322266,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6599.258301
131.000366,nan,19.850973,6597.694824,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6597.650879
131.244766,nan,19.325117,6594.580078,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6594.517090
131.436752,nan,19.073051,6592.003906,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6591.954102
131.597260,nan,18.803221,6585.328125,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6585.250488
131.759338,nan,18.304611,6570.740234,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6570.599609
131.953262,nan,18.291382,6573.966797,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6573.964355
132.116364,nan,18.020710,6567.500000,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6567.424805
132.310410,nan,17.685320,6562.815430,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6562.750488
132.499924,nan,17.299049,6556.272949,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6556.194336
132.731522,nan,16.889784,6553.351074,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6553.296387
132.895950,nan,16.639805,6547.545410,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6547.477051
133.061310,nan,16.413877,6542.629395,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6542.568359
133.303024,nan,15.761337,6536.482910,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6536.403320
133.460632,nan,15.550532,6531.068359,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6531.005371
133.619354,nan,15.404019,6528.125977,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6528.083008
133.810608,nan,15.036410,6521.832031,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6521.758789
133.966064,nan,14.895451,6518.736328,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6518.692871
134.160599,nan,14.735995,6517.764160,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6517.733398
134.320023,nan,14.416755,6508.431152,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6508.337891
134.511124,nan,14.190076,6505.479004,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6505.433594
134.670822,nan,13.951110,6499.031250,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6498.961914
134.830765,nan,13.756461,6494.187012,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6494.130859
135.023285,nan,13.618567,6493.416504,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6493.389160
135.184921,nan,13.374184,6486.925293,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6486.855957
135.420044,nan,13.015492,6484.184082,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6484.137695
135.616425,nan,12.537289,6475.359375,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6475.269043
135.808807,nan,12.307478,6472.064941,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,6472.019531
